Player,IsTop10In3P,No,Team,Games,Min,Pts,Reb,Ast,Stl,Blk,To,Pf,Dreb,Oreb,Fgm-a,Pct,3gm-a,3Pct,Ftm-a,FtPct,Eff,Deff,Year
Mark Madsen,0,10,Minnesota,82,20,91.69999695,39.40000153,20.89999962,6.800000191,5.699999809,13.69999981,23,29.5,9.899999619,35.2-77.3,0.456,3.8-11.5,0.328999996,17.5-23.1,0.758000016,103.1999969,2.200000048,2005
Al Jefferson,0,20,Boston,82,20,98,39.59999847,20.89999962,7,5.199999809,15.89999962,24.79999924,29.70000076,9.899999619,36.0-77.1,0.467000008,5.7-15.7,0.361999989,20.3-26.9,0.754999995,107.0999985,-2.700000048,2005
Chris Kaman,0,6,L.A.Clippers,94,20,98.30000305,43.40000153,20.79999924,6.300000191,6.099999905,13.89999962,23,33.20000076,10.19999981,36.9-78.8,0.467999995,3.7-10.5,0.349000007,20.8-26.2,0.79400003,113.5999985,9.300000191,2005
David Harrison,0,9,Indiana,88,20,93.59999847,41.79999924,19.79999924,7.199999809,5,14.69999981,22.39999962,31.10000038,10.80000019,33.8-76.1,0.444000006,6.5-18.8,0.34799999,19.5-26.4,0.737999976,103.4000015,2.700000048,2005
Udonis Haslem,0,5,Miami,105,20,99.09999847,42.90000153,19.89999962,6.5,5.199999809,14.19999981,23.10000038,32.59999847,10.30000019,36.6-76.4,0.479000002,6.1-17.9,0.342000008,19.8-28.8,0.68900001,110.6999969,11.19999981,2005
Alan Henderson,0,11,Cleveland,95,20,96.59999847,42.29999924,18.60000038,6.900000095,4.699999809,13.39999962,21.60000038,30.5,11.80000019,35.2-78.0,0.451000005,5.8-17.2,0.337000012,20.4-27.8,0.73299998,105.5,2,2005
Zydrunas Ilgauskas,0,11,Cleveland,95,20,96.59999847,42.29999924,18.60000038,6.900000095,4.699999809,13.39999962,21.60000038,30.5,11.80000019,35.2-78.0,0.451000005,5.8-17.2,0.337000012,20.4-27.8,0.73299998,105.5,2,2005
Dwight Howard,0,19,Orlando,82,20,94.90000153,40.20000076,18.20000076,6.5,4.400000095,14.39999962,23.29999924,29.29999924,10.89999962,35.5-75.2,0.472000003,3.6-9.7,0.375999987,20.3-27.8,0.730000019,102.5999985,-1.600000024,2005
Steven Hunter,0,21,Philadelphia,82,20,99.40000153,40.20000076,20.20000076,7.900000095,4.900000095,13.60000038,20.89999962,29.60000038,10.60000038,36.6-79.8,0.458000004,4.6-12.6,0.363999993,21.6-28.4,0.75999999,109,-5.800000191,2005
Rafael Araújo,0,28,Toronto,82,20,101,38.5,19.39999962,6.5,3.299999952,12.5,24,27.89999962,10.5,36.7-81.0,0.453999996,7.4-19.8,0.375,20.1-25.5,0.791000009,106.6999969,-12.19999981,2005
Esteban Batista,0,25,Atlanta,82,20,97.19999695,40.29999924,19.79999924,7.199999809,4.800000191,15.10000038,25,27.20000076,13,35.9-79.2,0.453999996,5.2-14.1,0.367000014,20.2-26.9,0.75,104.1999969,-8.699999809,2005
Andris Biedriņš,0,24,Golden State,82,20,98.5,42.20000076,20.70000076,7.400000095,4.300000191,13.60000038,23.70000076,30.29999924,11.89999962,35.8-82.7,0.432999998,7.6-22.3,0.340999991,19.2-26.7,0.718999982,105.0999985,-7.599999905,2005
Chris Bosh*,0,28,Toronto,82,20,101,38.5,19.39999962,6.5,3.299999952,12.5,24,27.89999962,10.5,36.7-81.0,0.453999996,7.4-19.8,0.375,20.1-25.5,0.791000009,106.6999969,-12.19999981,2005
Ryan Bowen,0,17,Houston,82,20,90.09999847,41.59999847,19.29999924,7.199999809,3.900000095,13.69999981,22.70000076,31.29999924,10.39999962,33.0-76.2,0.432999998,5.7-17.2,0.331999987,18.3-24.1,0.759000003,99.30000305,-1.399999976,2005
Elton Brand,0,6,L.A.Clippers,94,20,98.30000305,43.40000153,20.79999924,6.300000191,6.099999905,13.89999962,23,33.20000076,10.19999981,36.9-78.8,0.467999995,3.7-10.5,0.349000007,20.8-26.2,0.79400003,113.5999985,9.300000191,2005
P.J. Brown,0,23,New Orleans,82,20,92.80000305,40.20000076,18.5,7.5,3.799999952,12.5,21.79999924,29,11.19999981,34.5-78.4,0.439999998,3.7-10.8,0.338999987,20.1-26.6,0.757000029,99.90000153,-6.199999809,2005
Nick Collison,0,26,Oklahoma City,82,20,102.5999985,39.59999847,20.70000076,7.599999905,3.700000048,14,23.60000038,27.20000076,12.39999962,37.5-81.8,0.458999991,7.4-19.9,0.370999992,20.1-25.7,0.785000026,110.3000031,-10.19999981,2005
Eddy Curry,0,29,New York,82,20,95.59999847,41.40000153,17.89999962,6.800000191,3.299999952,17,26.29999924,28.79999924,12.60000038,34.4-75.7,0.455000013,3.9-10.8,0.361999989,22.9-31.5,0.726000011,98.09999847,-15,2005
Samuel Dalembert,0,21,Philadelphia,82,20,99.40000153,40.20000076,20.20000076,7.900000095,4.900000095,13.60000038,20.89999962,29.60000038,10.60000038,36.6-79.8,0.458000004,4.6-12.6,0.363999993,21.6-28.4,0.75999999,109,-5.800000191,2005
Erick Dampier,0,4,Dallas,105,20,99.30000305,42.29999924,17.39999962,7.099999905,5.599999905,12.69999981,23.10000038,29.79999924,12.5,36.0-78.3,0.460000008,5.0-13.9,0.360000014,22.3-28.3,0.788999975,110.6999969,12.69999981,2005
Antonio Burks,0,13,Memphis,86,20,91.80000305,38.90000153,19.10000038,7.199999809,5.300000191,13,21.70000076,28.89999962,10.10000038,33.3-74.3,0.448000014,7.0-18.9,0.372000009,18.1-25.5,0.711000025,101,1.200000048,2005
Jackie Butler,0,29,New York,82,20,95.59999847,41.40000153,17.89999962,6.800000191,3.299999952,17,26.29999924,28.79999924,12.60000038,34.4-75.7,0.455000013,3.9-10.8,0.361999989,22.9-31.5,0.726000011,98.09999847,-15,2005
Mike Sweetney,0,14,Chicago,88,20,97.90000153,42.59999847,21.79999924,6.199999809,4.199999809,14.69999981,24.89999962,31.70000076,10.89999962,36.5-81.8,0.44600001,6.9-18.1,0.379999995,18.0-24.4,0.737999976,106.1999969,0.899999976,2005
Michael Ruffin,0,18,Washington,88,20,101.6999969,41.09999847,18.5,7.900000095,4.199999809,13.30000019,22.60000038,28.5,12.5,36.2-81.0,0.446999997,6.1-17.1,0.354000002,23.2-30.6,0.755999982,107.8000031,-1.600000024,2005
Darius Songaila,0,14,Chicago,88,20,97.90000153,42.59999847,21.79999924,6.199999809,4.199999809,14.69999981,24.89999962,31.70000076,10.89999962,36.5-81.8,0.44600001,6.9-18.1,0.379999995,18.0-24.4,0.737999976,106.1999969,0.899999976,2005
David West,0,23,New Orleans,82,20,92.80000305,40.20000076,18.5,7.5,3.799999952,12.5,21.79999924,29,11.19999981,34.5-78.4,0.439999998,3.7-10.8,0.338999987,20.1-26.6,0.757000029,99.90000153,-6.199999809,2005
Jake Voskuhl,0,27,Charlotte,82,20,96.90000153,39.79999924,20.89999962,10,4.300000191,13.60000038,23.89999962,27.70000076,12.10000038,36.1-83.5,0.432999998,5.2-15.4,0.338999987,19.4-26.7,0.728999972,103.6999969,-11,2005
Etan Thomas,0,18,Washington,88,20,101.6999969,41.09999847,18.5,7.900000095,4.199999809,13.30000019,22.60000038,28.5,12.5,36.2-81.0,0.446999997,6.1-17.1,0.354000002,23.2-30.6,0.755999982,107.8000031,-1.600000024,2005
Jacque Vaughn,0,8,Brooklyn,93,20,93.80000305,40.70000076,22.89999962,6.800000191,3.299999952,12.89999962,23.60000038,30.70000076,10,33.9-76.9,0.441000015,5.8-17.6,0.326999992,20.2-26.7,0.758000016,105.1999969,3.599999905,2005
Yao Ming*,0,17,Houston,82,20,90.09999847,41.59999847,19.29999924,7.199999809,3.900000095,13.69999981,22.70000076,31.29999924,10.39999962,33.0-76.2,0.432999998,5.7-17.2,0.331999987,18.3-24.1,0.759000003,99.30000305,-1.399999976,2005
Fabricio Oberto,0,1,San Antonio,95,20,96.59999847,40.90000153,20.5,6.599999905,5.699999809,13.19999981,21.29999924,30.79999924,10.10000038,36.5-76.9,0.474999994,6.3-16.4,0.386000007,17.3-24.2,0.714999974,109.8000031,15.10000038,2005
Rasho Nesterović,0,1,San Antonio,95,20,96.59999847,40.90000153,20.5,6.599999905,5.699999809,13.19999981,21.29999924,30.79999924,10.10000038,36.5-76.9,0.474999994,6.3-16.4,0.386000007,17.3-24.2,0.714999974,109.8000031,15.10000038,2005
Greg Ostertag,0,15,Utah,82,20,92.40000153,42.09999847,21.60000038,6.400000095,6,14.80000019,24.79999924,29,13.10000038,33.5-75.7,0.442000002,3.8-11.3,0.335999995,21.6-30.1,0.718999982,103,0.200000003,2005
Zaza Pachulia,0,25,Atlanta,82,20,97.19999695,40.29999924,19.79999924,7.199999809,4.800000191,15.10000038,25,27.20000076,13,35.9-79.2,0.453999996,5.2-14.1,0.367000014,20.2-26.9,0.75,104.1999969,-8.699999809,2005
Gilbert Arenas,1,23,Washington,86,20,103.6999969,41,20.20000076,7.599999905,4.5,13,22.20000076,28.89999962,12.10000038,37.3-83.2,0.448000014,6.8-19.7,0.345999986,22.3-29.2,0.764999986,111.3000031,-7.199999809,2006
Michael Redd,1,29,Milwaukee,82,20,99.69999695,39.20000076,21.60000038,7.199999809,2.700000048,14.60000038,22.20000076,27.70000076,11.5,38.1-81.9,0.465000004,6.4-18.0,0.356000006,17.1-23.4,0.73299998,105.6999969,-15.39999962,2006
Steve Nash*,1,1,Phoenix,93,20,109.5,40.5,25.60000038,6.699999809,4.800000191,13.89999962,20.20000076,31.5,9,41.0-83.4,0.492000014,9.3-23.3,0.398000002,18.1-22.5,0.80400002,126.4000015,18.70000076,2006
Jason Terry,1,3,Dallas,88,20,99.90000153,42.09999847,19.79999924,6.900000095,5,13.19999981,22.5,30.60000038,11.39999962,36.5-78.7,0.463999987,6.6-17.5,0.375,20.3-25.3,0.801999986,113.1999969,15.39999962,2006
Ben Gordon,1,4,Chicago,92,20,98.09999847,43.5,22.20000076,7.699999809,5.300000191,15.30000019,23.10000038,31.5,12,36.6-80.6,0.453999996,5.9-15.3,0.384000003,18.9-25.8,0.73299998,110.5,11.10000038,2006
Kobe Bryant*,1,15,L.A.Lakers,87,20,103,41.40000153,22.10000038,7.199999809,5.099999905,15,23,30.39999962,11,37.9-81.6,0.463999987,7.4-21.0,0.351000011,20.0-26.8,0.745999992,113.3000031,-2.599999905,2006
Manu Ginóbili*,1,2,San Antonio,102,20,98,40.70000076,21.70000076,7.199999809,5.199999809,13.30000019,19.60000038,31.20000076,9.5,36.3-77.1,0.470999986,7.3-19.2,0.381999999,18.0-24.2,0.745000005,112.4000015,17.29999924,2006
Jason Kapono,1,12,Miami,86,20,94.30000305,40.59999847,20.39999962,6.900000095,5.400000095,14,21.5,30.70000076,9.899999619,35.5-76.6,0.463,6.4-18.7,0.342000008,17.0-24.7,0.68599999,104.6999969,0.600000024,2006
Mehmet Okur,1,6,Utah,99,20,100.9000015,42.79999924,24.29999924,7.099999905,4.199999809,15.10000038,25.10000038,30.20000076,12.60000038,37.3-79.0,0.472000003,4.3-12.8,0.335999995,22.1-29.6,0.744000018,114.8000031,10.30000019,2006
Anthony Parker,1,10,Toronto,88,20,98.90000153,39.29999924,21.79999924,7.099999905,3.900000095,13,20.5,30.29999924,9.100000381,36.7-79.4,0.462000012,6.4-17.6,0.363000005,19.1-24.3,0.788999975,110.1999969,1.399999976,2006
Morris Peterson,0,10,Toronto,88,20,98.90000153,39.29999924,21.79999924,7.099999905,3.900000095,13,20.5,30.29999924,9.100000381,36.7-79.4,0.462000012,6.4-17.6,0.363000005,19.1-24.3,0.788999975,110.1999969,1.399999976,2006
LeBron James,0,8,Cleveland,102,20,95.19999695,43.5,20.20000076,7.5,4.099999905,13.5,21.5,31,12.5,35.5-80.2,0.442000002,5.9-17.0,0.347000003,18.3-26.0,0.703999996,104.5999985,6.400000095,2006
James Jones,0,1,Phoenix,93,20,109.5,40.5,25.60000038,6.699999809,4.800000191,13.89999962,20.20000076,31.5,9,41.0-83.4,0.492000014,9.3-23.3,0.398000002,18.1-22.5,0.80400002,126.4000015,18.70000076,2006
Ime Udoka,0,27,Portland,82,20,94.09999847,39.29999924,18.5,6.800000191,4.599999905,14.30000019,23.5,28,11.30000019,35.0-77.9,0.449999988,5.2-15.0,0.345999986,18.8-24.5,0.768999994,100.4000015,-9.199999809,2006
Martell Webster,0,27,Portland,82,20,94.09999847,39.29999924,18.5,6.800000191,4.599999905,14.30000019,23.5,28,11.30000019,35.0-77.9,0.449999988,5.2-15.0,0.345999986,18.8-24.5,0.768999994,100.4000015,-9.199999809,2006
Linas Kleiza,0,11,Denver,87,20,104.4000015,43.40000153,23.10000038,8.100000381,5.199999809,16,21.20000076,31.10000038,12.30000019,38.3-82.8,0.463,5.8-17.4,0.335000008,21.9-29.4,0.746999979,116.3000031,1.200000048,2006
Chris Duhon,0,4,Chicago,92,20,98.09999847,43.5,22.20000076,7.699999809,5.300000191,15.30000019,23.10000038,31.5,12,36.6-80.6,0.453999996,5.9-15.3,0.384000003,18.9-25.8,0.73299998,110.5,11.10000038,2006
Jorge Garbajosa,0,10,Toronto,88,20,98.90000153,39.29999924,21.79999924,7.099999905,3.900000095,13,20.5,30.29999924,9.100000381,36.7-79.4,0.462000012,6.4-17.6,0.363000005,19.1-24.3,0.788999975,110.1999969,1.399999976,2006
Lamar Odom,0,15,L.A.Lakers,87,20,103,41.40000153,22.10000038,7.199999809,5.099999905,15,23,30.39999962,11,37.9-81.6,0.463999987,7.4-21.0,0.351000011,20.0-26.8,0.745999992,113.3000031,-2.599999905,2006
Brandon Roy,0,27,Portland,82,20,94.09999847,39.29999924,18.5,6.800000191,4.599999905,14.30000019,23.5,28,11.30000019,35.0-77.9,0.449999988,5.2-15.0,0.345999986,18.8-24.5,0.768999994,100.4000015,-9.199999809,2006
Salim Stoudamire,0,25,Atlanta,82,20,93.69999695,40.09999847,19.20000076,7.400000095,5.400000095,15.19999981,24,28.20000076,11.89999962,34.5-77.7,0.444000006,4.2-12.7,0.328999996,20.5-26.9,0.760999978,101,-8,2006
Dirk Nowitzki,0,3,Dallas,88,20,99.90000153,42.09999847,19.79999924,6.900000095,5,13.19999981,22.5,30.60000038,11.39999962,36.5-78.7,0.463999987,6.6-17.5,0.375,20.3-25.3,0.801999986,113.1999969,15.39999962,2006
Devean George,0,3,Dallas,88,20,99.90000153,42.09999847,19.79999924,6.900000095,5,13.19999981,22.5,30.60000038,11.39999962,36.5-78.7,0.463999987,6.6-17.5,0.375,20.3-25.3,0.801999986,113.1999969,15.39999962,2006
Daniel Gibson,0,8,Cleveland,102,20,95.19999695,43.5,20.20000076,7.5,4.099999905,13.5,21.5,31,12.5,35.5-80.2,0.442000002,5.9-17.0,0.347000003,18.3-26.0,0.703999996,104.5999985,6.400000095,2006
Darrell Armstrong,0,18,Indiana,82,20,95.59999847,41.79999924,20.5,7.300000191,5.5,15.89999962,23.29999924,29.79999924,12.10000038,35.0-80.0,0.437999994,5.9-16.9,0.345999986,19.7-25.9,0.75999999,103.5999985,-4.5,2006
Yakhouba Diawara,0,11,Denver,87,20,104.4000015,43.40000153,23.10000038,8.100000381,5.199999809,16,21.20000076,31.10000038,12.30000019,38.3-82.8,0.463,5.8-17.4,0.335000008,21.9-29.4,0.746999979,116.3000031,1.200000048,2006
Jarvis Hayes,0,23,Washington,86,20,103.6999969,41,20.20000076,7.599999905,4.5,13,22.20000076,28.89999962,12.10000038,37.3-83.2,0.448000014,6.8-19.7,0.345999986,22.3-29.2,0.764999986,111.3000031,-7.199999809,2006
Jamaal Tinsley,0,18,Indiana,82,20,95.59999847,41.79999924,20.5,7.300000191,5.5,15.89999962,23.29999924,29.79999924,12.10000038,35.0-80.0,0.437999994,5.9-16.9,0.345999986,19.7-25.9,0.75999999,103.5999985,-4.5,2006
Brian Scalabrine,0,28,Boston,82,20,95.80000305,40.40000153,19.89999962,7.199999809,4.699999809,15.69999981,24,29.20000076,11.19999981,34.9-78.7,0.442999989,5.7-15.6,0.367000014,20.4-26.6,0.76700002,102.1999969,-9.5,2006
Chris Paul,0,19,New Orleans,82,20,95.5,43.09999847,18.70000076,6.300000191,4.199999809,13.60000038,19.79999924,30.60000038,12.5,36.2-81.4,0.444999993,5.5-15.3,0.361999989,17.5-23.7,0.74000001,103,-5,2006
Robert Horry,0,2,San Antonio,102,20,98,40.70000076,21.70000076,7.199999809,5.199999809,13.30000019,19.60000038,31.20000076,9.5,36.3-77.1,0.470999986,7.3-19.2,0.381999999,18.0-24.2,0.745000005,112.4000015,17.29999924,2006
Lindsey Hunter,0,5,Detroit,98,20,95.19999695,40.5,21.29999924,7.099999905,5.599999905,11.89999962,21,28.89999962,11.60000038,35.4-78.6,0.449999988,5.5-16.0,0.344999999,19.0-24.6,0.773000002,109.0999985,10.5,2006
Willie Green,0,20,Philadelphia,82,20,94.90000153,39.70000076,20.39999962,7.199999809,4.800000191,14.69999981,20.39999962,28.70000076,11,35.8-78.1,0.458000004,3.5-10.0,0.344999999,20.0-26.0,0.76700002,103.6999969,-5.099999905,2006
Richard Hamilton,0,5,Detroit,98,20,95.19999695,40.5,21.29999924,7.099999905,5.599999905,11.89999962,21,28.89999962,11.60000038,35.4-78.6,0.449999988,5.5-16.0,0.344999999,19.0-24.6,0.773000002,109.0999985,10.5,2006
Jordan Farmar,0,15,L.A.Lakers,87,20,103,41.40000153,22.10000038,7.199999809,5.099999905,15,23,30.39999962,11,37.9-81.6,0.463999987,7.4-21.0,0.351000011,20.0-26.8,0.745999992,113.3000031,-2.599999905,2006
Carlos Delfino,0,5,Detroit,98,20,95.19999695,40.5,21.29999924,7.099999905,5.599999905,11.89999962,21,28.89999962,11.60000038,35.4-78.6,0.449999988,5.5-16.0,0.344999999,19.0-24.6,0.773000002,109.0999985,10.5,2006
Carmelo Anthony,0,11,Denver,87,20,104.4000015,43.40000153,23.10000038,8.100000381,5.199999809,16,21.20000076,31.10000038,12.30000019,38.3-82.8,0.463,5.8-17.4,0.335000008,21.9-29.4,0.746999979,116.3000031,1.200000048,2006
Matt Bonner,0,2,San Antonio,102,20,98,40.70000076,21.70000076,7.199999809,5.199999809,13.30000019,19.60000038,31.20000076,9.5,36.3-77.1,0.470999986,7.3-19.2,0.381999999,18.0-24.2,0.745000005,112.4000015,17.29999924,2006
Andre Iguodala,0,20,Philadelphia,82,20,94.90000153,39.70000076,20.39999962,7.199999809,4.800000191,14.69999981,20.39999962,28.70000076,11,35.8-78.1,0.458000004,3.5-10.0,0.344999999,20.0-26.0,0.76700002,103.6999969,-5.099999905,2006
Damien Wilkins,0,21,Oklahoma City,82,20,99.09999847,39.59999847,20.70000076,7.699999809,3.700000048,14.5,22,28.29999924,11.30000019,37.2-80.8,0.460000008,6.4-17.7,0.361999989,18.4-23.3,0.791000009,107.8000031,-6.699999809,2006
Marko Jarić,0,17,Minnesota,82,20,96.09999847,40.20000076,22.5,6.5,4,15,21.39999962,30.20000076,10,36.5-79.3,0.460999995,4.7-13.3,0.352999985,18.3-23.1,0.791999996,106.5999985,-4.199999809,2006
Keyon Dooling,0,13,Orlando,86,20,94.5,40.70000076,18.60000038,6.800000191,5,16.20000076,23.29999924,29.5,11.19999981,35.0-74.2,0.472000003,4.1-11.5,0.354999989,20.3-29.2,0.69599998,101.3000031,-0.200000003,2006
Josh Childress,0,25,Atlanta,82,20,93.69999695,40.09999847,19.20000076,7.400000095,5.400000095,15.19999981,24,28.20000076,11.89999962,34.5-77.7,0.444000006,4.2-12.7,0.328999996,20.5-26.9,0.760999978,101,-8,2006
Greg Buckner,0,3,Dallas,88,20,99.90000153,42.09999847,19.79999924,6.900000095,5,13.19999981,22.5,30.60000038,11.39999962,36.5-78.7,0.463999987,6.6-17.5,0.375,20.3-25.3,0.801999986,113.1999969,15.39999962,2006
Ronnie Price,0,26,Sacramento,82,20,101.3000031,38.90000153,20.29999924,8.199999809,3.200000048,14.10000038,21.79999924,29.20000076,9.699999809,35.9-79.7,0.449999988,6.5-18.5,0.349999994,23.1-30.2,0.764999986,107,-8.699999809,2006
David Noel,0,29,Milwaukee,82,20,99.69999695,39.20000076,21.60000038,7.199999809,2.700000048,14.60000038,22.20000076,27.70000076,11.5,38.1-81.9,0.465000004,6.4-18.0,0.356000006,17.1-23.4,0.73299998,105.6999969,-15.39999962,2006
T.J. Ford,0,10,Toronto,88,20,98.90000153,39.29999924,21.79999924,7.099999905,3.900000095,13,20.5,30.29999924,9.100000381,36.7-79.4,0.462000012,6.4-17.6,0.363000005,19.1-24.3,0.788999975,110.1999969,1.399999976,2006
Mickaël Gelabale,0,21,Oklahoma City,82,20,99.09999847,39.59999847,20.70000076,7.699999809,3.700000048,14.5,22,28.29999924,11.30000019,37.2-80.8,0.460000008,6.4-17.7,0.361999989,18.4-23.3,0.791000009,107.8000031,-6.699999809,2006
Daniel Ewing,0,9,L.A.Clippers,82,20,95.59999847,41.09999847,21.5,7.300000191,5.800000191,14.39999962,22.60000038,30.29999924,10.80000019,35.1-77.0,0.456,3.8-11.0,0.34799999,21.6-27.4,0.787999988,109.0999985,4.400000095,2006
Matt Harpring,0,6,Utah,99,20,100.9000015,42.79999924,24.29999924,7.099999905,4.199999809,15.10000038,25.10000038,30.20000076,12.60000038,37.3-79.0,0.472000003,4.3-12.8,0.335999995,22.1-29.6,0.744000018,114.8000031,10.30000019,2006
Ryan Gomes,0,28,Boston,82,20,95.80000305,40.40000153,19.89999962,7.199999809,4.699999809,15.69999981,24,29.20000076,11.19999981,34.9-78.7,0.442999989,5.7-15.6,0.367000014,20.4-26.6,0.76700002,102.1999969,-9.5,2006
Chris Bosh*,0,10,Toronto,88,20,98.90000153,39.29999924,21.79999924,7.099999905,3.900000095,13,20.5,30.29999924,9.100000381,36.7-79.4,0.462000012,6.4-17.6,0.363000005,19.1-24.3,0.788999975,110.1999969,1.399999976,2006
David West,0,19,New Orleans,82,20,95.5,43.09999847,18.70000076,6.300000191,4.199999809,13.60000038,19.79999924,30.60000038,12.5,36.2-81.4,0.444999993,5.5-15.3,0.361999989,17.5-23.7,0.74000001,103,-5,2006
Tony Parker,0,2,San Antonio,102,20,98,40.70000076,21.70000076,7.199999809,5.199999809,13.30000019,19.60000038,31.20000076,9.5,36.3-77.1,0.470999986,7.3-19.2,0.381999999,18.0-24.2,0.745000005,112.4000015,17.29999924,2006
Andrei Kirilenko,0,6,Utah,99,20,100.9000015,42.79999924,24.29999924,7.099999905,4.199999809,15.10000038,25.10000038,30.20000076,12.60000038,37.3-79.0,0.472000003,4.3-12.8,0.335999995,22.1-29.6,0.744000018,114.8000031,10.30000019,2006
Corey Maggette,0,9,L.A.Clippers,82,20,95.59999847,41.09999847,21.5,7.300000191,5.800000191,14.39999962,22.60000038,30.29999924,10.80000019,35.1-77.0,0.456,3.8-11.0,0.34799999,21.6-27.4,0.787999988,109.0999985,4.400000095,2006
Joey Graham,0,10,Toronto,88,20,98.90000153,39.29999924,21.79999924,7.099999905,3.900000095,13,20.5,30.29999924,9.100000381,36.7-79.4,0.462000012,6.4-17.6,0.363000005,19.1-24.3,0.788999975,110.1999969,1.399999976,2006
Dorell Wright,0,12,Miami,86,20,94.30000305,40.59999847,20.39999962,6.900000095,5.400000095,14,21.5,30.70000076,9.899999619,35.5-76.6,0.463,6.4-18.7,0.342000008,17.0-24.7,0.68599999,104.6999969,0.600000024,2006
Andray Blatche,0,23,Washington,86,20,103.6999969,41,20.20000076,7.599999905,4.5,13,22.20000076,28.89999962,12.10000038,37.3-83.2,0.448000014,6.8-19.7,0.345999986,22.3-29.2,0.764999986,111.3000031,-7.199999809,2006
Andris Biedriņš,0,16,Golden State,93,20,106.5,41,23,9.300000191,5.699999809,15.60000038,23.89999962,29.60000038,11.5,39.4-85.4,0.460999995,8.8-24.8,0.356000006,18.9-26.3,0.718999982,116.5,-3.799999952,2006
Elton Brand,0,9,L.A.Clippers,82,20,95.59999847,41.09999847,21.5,7.300000191,5.800000191,14.39999962,22.60000038,30.29999924,10.80000019,35.1-77.0,0.456,3.8-11.0,0.34799999,21.6-27.4,0.787999988,109.0999985,4.400000095,2006
P.J. Brown,0,4,Chicago,92,20,98.09999847,43.5,22.20000076,7.699999809,5.300000191,15.30000019,23.10000038,31.5,12,36.6-80.6,0.453999996,5.9-15.3,0.384000003,18.9-25.8,0.73299998,110.5,11.10000038,2006
Josh Boone,0,14,Brooklyn,94,20,96.59999847,40.70000076,23.79999924,6.099999905,3.299999952,14.30000019,22.60000038,30.89999962,9.800000191,35.1-77.2,0.455000013,7.5-20.5,0.363999993,18.9-25.9,0.728999972,107.1999969,-0.400000006,2006
